id,feat,price,choice,brand,income
172,No,10.8,No,Yoplait,93.5
173,Yes,6.3000002,Yes,Dannon,42.75
173,No,5.4000001,No,Hiland,42.75
173,No,8.1000004,No,Weight,42.75
173,No,5.6999998,No,Yoplait,42.75
174,No,4.0999999,Yes,Dannon,41.5
174,No,6.0999999,No,Hiland,41.5
174,Yes,6.3000002,No,Weight,41.5
174,No,11.5,No,Yoplait,41.5
175,No,6.3000002,Yes,Dannon,37.75
175,Yes,6.0999999,No,Hiland,37.75
175,No,7.9000006,No,Weight,37.75
175,No,11.5,No,Yoplait,37.75
176,No,6.3000002,Yes,Dannon,42
176,No,6.0999999,No,Hiland,42
176,No,6.3000002,No,Weight,42
176,No,11.5,No,Yoplait,42
177,No,6.3000002,Yes,Dannon,31.75
177,No,6.0999999,No,Hiland,31.75
177,No,6.3000002,No,Weight,31.75
177,No,11.5,No,Yoplait,31.75
178,No,8.6000004,Yes,Dannon,70
178,No,4.4000001,No,Hiland,70
178,No,8.1000004,No,Weight,70
178,No,11,No,Yoplait,70
179,No,8.6000004,Yes,Dannon,46.25
179,No,4.4000001,No,Hiland,46.25
179,No,8.1000004,No,Weight,46.25
179,No,11,No,Yoplait,46.25
180,No,8.6000004,No,Dannon,90.25
180,No,5.4000001,No,Hiland,90.25
180,No,7.9000006,No,Weight,90.25
180,No,10.8,Yes,Yoplait,90.25
181,No,8.6000004,No,Dannon,93.5
181,No,5.4000001,No,Hiland,93.5
181,No,7.9000006,No,Weight,93.5
181,No,10.8,Yes,Yoplait,93.5
182,No,8.6000004,No,Dannon,42.25
182,No,6.0999999,No,Hiland,42.25
182,No,8.1000004,Yes,Weight,42.25
182,No,11,No,Yoplait,42.25
183,No,8.6000004,Yes,Dannon,43.75
183,No,6.0999999,No,Hiland,43.75
183,No,8.1000004,No,Weight,43.75
183,No,11,No,Yoplait,43.75
184,No,8.6000004,No,Dannon,35.75
184,Yes,3.0999999,Yes,Hiland,35.75
184,No,8.1000004,No,Weight,35.75
184,No,11,No,Yoplait,35.75
185,No,8.6000004,No,Dannon,34.25
185,Yes,3.0999999,Yes,Hiland,34.25
185,No,8.1000004,No,Weight,34.25
185,No,11,No,Yoplait,34.25
186,No,8.6000004,Yes,Dannon,62.5
186,No,2.8999999,No,Hiland,62.5
186,No,6.0999999,No,Weight,62.5
186,No,11,No,Yoplait,62.5
187,No,8.6000004,Yes,Dannon,51
187,No,2.8999999,No,Hiland,51
187,No,6.0999999,No,Weight,51
187,No,11,No,Yoplait,51
188,No,8.1000004,Yes,Dannon,67
188,No,6.4000001,No,Hiland,67
188,No,8.1000004,No,Weight,67
188,No,10.3,No,Yoplait,67
189,No,8.1000004,Yes,Dannon,36.5
189,No,5,No,Hiland,36.5
189,No,8,No,Weight,36.5
189,No,11.6,No,Yoplait,36.5
190,No,8.1000004,Yes,Dannon,57
190,No,6.0999999,No,Hiland,57
190,No,7.9000006,No,Weight,57
190,No,10.8,No,Yoplait,57
191,No,8.1000004,Yes,Dannon,60
191,No,5,No,Hiland,60
191,No,7.9000006,No,Weight,60
191,No,10.8,No,Yoplait,60
192,No,8.1000004,Yes,Dannon,57.5
192,No,5,No,Hiland,57.5
192,No,8.1000004,No,Weight,57.5
192,No,10.8,No,Yoplait,57.5
193,No,8.1000004,Yes,Dannon,41.5
193,No,5,No,Hiland,41.5
193,No,8.1000004,No,Weight,41.5
193,No,10.8,No,Yoplait,41.5
194,No,8.1000004,Yes,Dannon,66.25
194,No,5,No,Hiland,66.25
194,No,8.5,No,Weight,66.25
194,No,10.9,No,Yoplait,66.25
195,No,8.1000004,Yes,Dannon,61
195,No,5,No,Hiland,61
195,No,8.1000004,No,Weight,61
195,No,10.8,No,Yoplait,61
196,No,8.1000004,Yes,Dannon,55
196,No,5,No,Hiland,55
196,No,8.1000004,No,Weight,55
196,No,10.8,No,Yoplait,55
197,No,7.4000001,Yes,Dannon,55.75
197,No,6.0999999,No,Hiland,55.75
197,No,8.1000004,No,Weight,55.75
197,No,10.3,No,Yoplait,55.75
198,No,8.1000004,Yes,Dannon,51.5
198,No,6.4000001,No,Hiland,51.5
198,No,8.1000004,No,Weight,51.5
198,No,10.3,No,Yoplait,51.5
199,No,8.1000004,Yes,Dannon,51.75
199,No,4.9000001,No,Hiland,51.75
199,No,7.9000006,No,Weight,51.75
199,No,10.3,No,Yoplait,51.75
200,No,8.1000004,Yes,Dannon,70.75
200,No,4.9000001,No,Hiland,70.75
200,No,7.9000006,No,Weight,70.75
200,No,10.3,No,Yoplait,70.75
201,No,8.1000004,No,Dannon,33.75
201,No,4.9000001,No,Hiland,33.75
201,No,7.9000006,No,Weight,33.75
201,No,3.7,Yes,Yoplait,33.75
202,No,8.1000004,No,Dannon,70.5
202,No,4.9000001,No,Hiland,70.5
202,No,7.9000006,No,Weight,70.5
202,No,9.7999992,Yes,Yoplait,70.5
203,No,8.1000004,No,Dannon,80.5
203,No,4.9000001,No,Hiland,80.5
203,No,7.9000006,No,Weight,80.5
203,No,10.3,Yes,Yoplait,80.5
204,No,8.1000004,No,Dannon,97
204,No,4.9000001,No,Hiland,97
204,No,7.9000006,No,Weight,97
204,No,10.3,Yes,Yoplait,97
205,No,8.1000004,No,Dannon,91.25
205,No,4.9000001,No,Hiland,91.25
205,No,7.9000006,No,Weight,91.25
205,No,10.3,Yes,Yoplait,91.25
206,No,8.1000004,Yes,Dannon,30.5
206,No,4.9000001,No,Hiland,30.5
206,No,7.9000006,No,Weight,30.5
206,No,11.5,No,Yoplait,30.5
207,No,9.1999998,No,Dannon,32.25
207,No,5,No,Hiland,32.25
207,No,7.9000006,No,Weight,32.25
207,No,0.80000001,Yes,Yoplait,32.25
208,No,9.1999998,No,Dannon,69.75
208,No,5,No,Hiland,69.75
208,No,7.9000006,No,Weight,69.75
208,No,10.8,Yes,Yoplait,69.75
209,No,9.7999992,No,Dannon,111.5
209,No,5,No,Hiland,111.5
209,No,7.9000006,No,Weight,111.5
209,No,10.8,Yes,Yoplait,111.5
210,No,9.7999992,No,Dannon,70.5
210,No,5,No,Hiland,70.5
210,No,7.9000006,No,Weight,70.5
210,No,10.8,Yes,Yoplait,70.5
211,No,9.7999992,No,Dannon,71.25
211,No,5,No,Hiland,71.25
211,No,7.9000006,No,Weight,71.25
211,No,10.8,Yes,Yoplait,71.25
212,No,8.1000004,No,Dannon,81.5
212,No,5,No,Hiland,81.5
212,No,7.9000006,No,Weight,81.5
212,No,10.8,Yes,Yoplait,81.5
213,No,8.1000004,No,Dannon,60.25
213,No,5,No,Hiland,60.25
213,No,7.9000006,No,Weight,60.25
213,No,10.8,Yes,Yoplait,60.25
214,No,6.3000002,No,Dannon,72.5
214,No,5,No,Hiland,72.5
214,No,7.9000006,No,Weight,72.5
214,No,10.8,Yes,Yoplait,72.5
215,No,6.3000002,No,Dannon,63.75
215,No,5,No,Hiland,63.75
215,No,7.9000006,No,Weight,63.75
215,No,10.8,Yes,Yoplait,63.75
216,No,6.3000002,No,Dannon,105
216,No,5,No,Hiland,105
216,No,7.9000006,No,Weight,105
216,No,10.8,Yes,Yoplait,105
217,No,8.6000004,No,Dannon,91
217,No,5,No,Hiland,91
217,No,7.9000006,No,Weight,91
217,No,10.8,Yes,Yoplait,91
218,No,8.6000004,No,Dannon,92.5
218,No,5,No,Hiland,92.5
218,No,7.9000006,No,Weight,92.5
218,No,10.8,Yes,Yoplait,92.5
219,No,4.1999998,No,Dannon,109
219,No,5,No,Hiland,109
219,No,7.9000006,No,Weight,109
219,No,10.8,Yes,Yoplait,109
220,No,7.4000001,No,Dannon,19.5
220,No,6.0999999,No,Hiland,19.5
220,No,8.1000004,Yes,Weight,19.5
220,No,12.5,No,Yoplait,19.5
221,No,7.4000001,No,Dannon,51.5
221,No,6.0999999,No,Hiland,51.5
221,No,8.1000004,Yes,Weight,51.5
221,No,12.5,No,Yoplait,51.5
222,No,7.4000001,No,Dannon,54.25
222,No,6.0999999,No,Hiland,54.25
222,No,8.1000004,Yes,Weight,54.25
222,No,10.3,No,Yoplait,54.25
223,No,7.4000001,No,Dannon,56.25
223,No,6.0999999,No,Hiland,56.25
223,No,8.1000004,Yes,Weight,56.25
223,No,10.3,No,Yoplait,56.25
224,No,9.7999992,No,Dannon,88.25
224,No,6.5999999,No,Hiland,88.25
224,No,7.9000006,No,Weight,88.25
224,No,10.3,Yes,Yoplait,88.25
225,No,9.7999992,Yes,Dannon,74.5
225,No,6.5999999,No,Hiland,74.5
225,No,7.9000006,No,Weight,74.5
225,No,10.3,No,Yoplait,74.5
226,No,9.7999992,No,Dannon,58.5
226,No,6.5999999,No,Hiland,58.5
226,No,7.9000006,No,Weight,58.5
226,No,10.3,Yes,Yoplait,58.5
227,No,9.7999992,Yes,Dannon,49.75
227,No,6.5999999,No,Hiland,49.75
227,No,7.9000006,No,Weight,49.75
227,No,10.3,No,Yoplait,49.75
228,No,9.7999992,Yes,Dannon,68
228,No,6.5999999,No,Hiland,68
228,No,7.9000006,No,Weight,68
228,No,10.3,No,Yoplait,68
229,No,9.7999992,No,Dannon,74.5
229,No,6.5999999,No,Hiland,74.5
229,No,7.9000006,No,Weight,74.5
229,No,10.3,Yes,Yoplait,74.5
230,No,9.7999992,No,Dannon,106.25
230,No,6.5999999,No,Hiland,106.25
230,No,7.9000006,No,Weight,106.25
230,No,10.3,Yes,Yoplait,106.25
231,No,9.7999992,No,Dannon,101
231,No,6.5999999,No,Hiland,101
231,No,7.9000006,No,Weight,101
231,No,10.3,Yes,Yoplait,101
232,No,9.7999992,No,Dannon,118.25
232,No,6.5999999,No,Hiland,118.25
232,No,7.9000006,No,Weight,118.25
232,No,10.3,Yes,Yoplait,118.25
233,No,9.7999992,No,Dannon,68.75
233,No,6.5999999,No,Hiland,68.75
233,No,7.9000006,No,Weight,68.75
233,No,10.3,Yes,Yoplait,68.75
234,No,9.7999992,No,Dannon,81
234,No,6.5999999,No,Hiland,81
234,No,7.9000006,No,Weight,81
234,No,10.3,Yes,Yoplait,81
235,No,9.7999992,No,Dannon,115
235,No,6.5999999,No,Hiland,115
235,No,7.9000006,No,Weight,115
235,No,10.3,Yes,Yoplait,115
236,No,9.7999992,No,Dannon,89.75
236,No,6.5999999,No,Hiland,89.75
236,No,7.9000006,No,Weight,89.75
236,No,10.3,Yes,Yoplait,89.75
237,No,9.7999992,No,Dannon,61
237,No,6.5999999,No,Hiland,61
237,No,7.9000006,No,Weight,61
237,No,10.3,Yes,Yoplait,61
238,No,9.7999992,No,Dannon,106
238,No,4.9000001,No,Hiland,106
238,No,7.9000006,No,Weight,106
238,No,10.3,Yes,Yoplait,106
239,No,8.1000004,No,Dannon,35
239,No,4.9000001,No,Hiland,35
239,No,7.9000006,Yes,Weight,35
239,No,10.3,No,Yoplait,35
240,No,9.7999992,No,Dannon,41.5
240,No,4.9000001,No,Hiland,41.5
240,No,7.9000006,No,Weight,41.5
240,No,6.1999998,Yes,Yoplait,41.5
241,No,8.1000004,No,Dannon,57.25
241,No,4.9000001,No,Hiland,57.25
241,No,7.9000006,Yes,Weight,57.25
241,No,10.3,No,Yoplait,57.25
242,No,8.1000004,No,Dannon,66
242,No,4.9000001,No,Hiland,66
242,No,7.9000006,Yes,Weight,66
242,No,10.3,No,Yoplait,66
243,No,8.1000004,No,Dannon,66.75
243,No,4.9000001,No,Hiland,66.75
243,No,7.9000006,Yes,Weight,66.75
243,No,10.3,No,Yoplait,66.75
244,No,8.1000004,No,Dannon,64
244,No,4.9000001,No,Hiland,64
244,No,7.9000006,Yes,Weight,64
244,No,10.3,No,Yoplait,64
245,No,8.1000004,No,Dannon,44
245,No,4.9000001,No,Hiland,44
245,No,7.9000006,Yes,Weight,44
245,No,10.3,No,Yoplait,44
246,No,8.1000004,No,Dannon,70.5
246,No,4.9000001,No,Hiland,70.5
246,No,7.9000006,Yes,Weight,70.5
246,No,10.3,No,Yoplait,70.5
247,No,8.1000004,No,Dannon,80
247,No,4.9000001,No,Hiland,80
247,No,7.9000006,Yes,Weight,80
247,No,10.3,No,Yoplait,80
248,No,8.1000004,No,Dannon,75.5
248,No,4.9000001,No,Hiland,75.5
248,No,7.9000006,Yes,Weight,75.5
248,No,10.3,No,Yoplait,75.5
249,No,8.1000004,No,Dannon,58
249,No,4.9000001,No,Hiland,58
249,No,7.9000006,Yes,Weight,58
249,No,10.3,No,Yoplait,58
250,No,8.1000004,No,Dannon,58.25
250,No,4.9000001,No,Hiland,58.25
250,No,7.9000006,Yes,Weight,58.25
250,No,10.3,No,Yoplait,58.25
251,No,8.1000004,No,Dannon,53.75
251,No,4.9000001,No,Hiland,53.75
251,No,7.9000006,Yes,Weight,53.75
251,No,10.3,No,Yoplait,53.75
252,No,8.1000004,No,Dannon,64.25
252,No,4.9000001,No,Hiland,64.25
252,No,7.9000006,Yes,Weight,64.25
252,No,10.3,No,Yoplait,64.25
253,No,8.1000004,No,Dannon,59.75
253,No,4.9000001,No,Hiland,59.75
253,No,7.9000006,Yes,Weight,59.75
253,No,10.3,No,Yoplait,59.75
254,No,8.1000004,No,Dannon,61.5
254,No,4.9000001,No,Hiland,61.5
254,No,7.9000006,Yes,Weight,61.5
254,No,10.3,No,Yoplait,61.5
255,No,8.1000004,No,Dannon,69.75
255,No,4.9000001,No,Hiland,69.75
255,No,7.9000006,Yes,Weight,69.75
255,No,10.3,No,Yoplait,69.75
256,No,8.1000004,No,Dannon,53.5
256,No,4.9000001,No,Hiland,53.5
256,No,7.9000006,Yes,Weight,53.5
256,No,10.3,No,Yoplait,53.5
257,No,8.1000004,No,Dannon,65
257,No,4.9000001,No,Hiland,65
257,No,7.9000006,Yes,Weight,65
257,No,10.3,No,Yoplait,65
258,No,8.1000004,No,Dannon,53.75
258,No,4.9000001,No,Hiland,53.75
258,No,7.9000006,Yes,Weight,53.75
258,No,10.3,No,Yoplait,53.75
259,No,8.1000004,No,Dannon,55.75
259,No,4.9000001,No,Hiland,55.75
259,No,7.9000006,Yes,Weight,55.75
259,No,10.3,No,Yoplait,55.75
260,No,8.1000004,No,Dannon,77.75
260,No,4.9000001,No,Hiland,77.75
260,No,7.9000006,Yes,Weight,77.75
260,No,10.3,No,Yoplait,77.75
261,No,8.1000004,No,Dannon,70.25
261,No,4.9000001,No,Hiland,70.25
261,No,7.9000006,Yes,Weight,70.25
261,No,10.3,No,Yoplait,70.25
262,No,8.1000004,No,Dannon,78.25
262,No,4.9000001,No,Hiland,78.25
262,No,7.9000006,Yes,Weight,78.25
262,No,10.3,No,Yoplait,78.25
263,No,8.1000004,No,Dannon,55.25
263,No,4.9000001,No,Hiland,55.25
263,No,7.9000006,Yes,Weight,55.25
263,No,10.3,No,Yoplait,55.25
264,No,8.1000004,No,Dannon,56
264,No,4.9000001,No,Hiland,56
264,No,7.9000006,Yes,Weight,56
264,No,10.3,No,Yoplait,56
265,No,8.1000004,No,Dannon,72.5
265,No,4.9000001,No,Hiland,72.5
265,No,7.9000006,Yes,Weight,72.5
265,No,10.3,No,Yoplait,72.5
266,No,8.1000004,No,Dannon,67.75
266,No,4.9000001,No,Hiland,67.75
266,No,7.9000006,Yes,Weight,67.75
266,No,10.3,No,Yoplait,67.75
267,No,8.1000004,No,Dannon,60.75
267,No,4.9000001,No,Hiland,60.75
267,No,7.9000006,Yes,Weight,60.75
267,No,10.3,No,Yoplait,60.75
268,No,8.1000004,No,Dannon,73.5
268,No,4.9000001,No,Hiland,73.5
268,No,7.9000006,Yes,Weight,73.5
268,No,10.3,No,Yoplait,73.5
269,No,8.1000004,No,Dannon,66
269,No,4.9000001,No,Hiland,66
269,No,7.9000006,Yes,Weight,66
269,No,10.3,No,Yoplait,66
270,No,8.1000004,No,Dannon,61.75
270,No,4.9000001,No,Hiland,61.75
270,No,7.9000006,Yes,Weight,61.75
270,No,10.3,No,Yoplait,61.75
271,Yes,6.0999999,No,Dannon,55.75
271,No,4.9000001,No,Hiland,55.75
271,No,7.9000006,Yes,Weight,55.75
271,No,10.3,No,Yoplait,55.75
272,Yes,6.0999999,No,Dannon,58.25
272,No,4.9000001,No,Hiland,58.25
272,No,7.9000006,Yes,Weight,58.25
272,No,10.3,No,Yoplait,58.25
273,No,6.5999999,No,Dannon,46.75
273,No,4.9000001,No,Hiland,46.75
273,No,7.9000006,Yes,Weight,46.75
273,No,10.3,No,Yoplait,46.75
274,No,6.8000002,No,Dannon,56.5
274,No,4.9000001,No,Hiland,56.5
274,No,7.9000006,Yes,Weight,56.5
274,No,10.3,No,Yoplait,56.5
275,No,6.5999999,No,Dannon,32
275,No,4.9000001,No,Hiland,32
275,No,7.9000006,Yes,Weight,32
275,No,10.3,No,Yoplait,32
276,No,8.1000004,No,Dannon,38
276,No,4.9000001,No,Hiland,38
276,No,7.9000006,Yes,Weight,38
276,No,10.3,No,Yoplait,38
277,No,8.1000004,No,Dannon,57.25
277,No,4.9000001,No,Hiland,57.25
277,No,7.9000006,Yes,Weight,57.25
277,No,10.3,No,Yoplait,57.25
278,No,8.1000004,No,Dannon,69.5
278,No,4.9000001,No,Hiland,69.5
278,No,7.9000006,Yes,Weight,69.5
278,No,10.3,No,Yoplait,69.5
279,No,9.1999998,No,Dannon,43.75
279,No,5,No,Hiland,43.75
279,No,7.9000006,Yes,Weight,43.75
279,No,19.299999,No,Yoplait,43.75
280,No,9.1999998,No,Dannon,42.75
280,No,5,No,Hiland,42.75
280,No,7.9000006,Yes,Weight,42.75
280,No,19.299999,No,Yoplait,42.75
281,No,8.1000004,No,Dannon,57
281,No,4.9000001,No,Hiland,57
281,No,7.9000006,Yes,Weight,57
281,No,10.8,No,Yoplait,57
282,No,8.1000004,No,Dannon,38.25
282,No,4.9000001,No,Hiland,38.25
282,No,7.9000006,Yes,Weight,38.25
282,No,11.5,No,Yoplait,38.25
283,No,8.1000004,No,Dannon,34.5
283,No,4.9000001,No,Hiland,34.5
283,No,7.9000006,Yes,Weight,34.5
283,No,11.5,No,Yoplait,34.5
284,No,8.1000004,No,Dannon,37.75
284,No,4.9000001,No,Hiland,37.75
284,No,7.9000006,Yes,Weight,37.75
284,No,11.5,No,Yoplait,37.75
285,No,8.1000004,No,Dannon,35.75
285,No,4.9000001,No,Hiland,35.75
285,No,7.9000006,Yes,Weight,35.75
285,No,11.5,No,Yoplait,35.75
286,No,8.1000004,No,Dannon,29.5
286,No,4.9000001,No,Hiland,29.5
286,No,7.9000006,Yes,Weight,29.5
286,No,11.5,No,Yoplait,29.5
287,No,8.1000004,No,Dannon,36
287,No,4.9000001,No,Hiland,36
287,No,7.9000006,Yes,Weight,36
287,No,11.5,No,Yoplait,36
288,No,8.1000004,No,Dannon,40.75
288,No,4.9000001,No,Hiland,40.75
288,No,7.9000006,Yes,Weight,40.75
288,No,11.5,No,Yoplait,40.75
289,No,8.1000004,No,Dannon,32.25
289,No,4.9000001,No,Hiland,32.25
289,No,7.9000006,Yes,Weight,32.25
289,No,11.5,No,Yoplait,32.25
290,No,8.1000004,No,Dannon,43.25
290,No,4.9000001,No,Hiland,43.25
290,No,7.9000006,Yes,Weight,43.25
290,No,11.5,No,Yoplait,43.25
291,No,8.1000004,No,Dannon,39.75
291,No,4.9000001,No,Hiland,39.75
291,No,7.9000006,Yes,Weight,39.75
291,No,11.5,No,Yoplait,39.75
292,No,8.1000004,Yes,Dannon,28
292,No,4.9000001,No,Hiland,28
292,No,7.9000006,No,Weight,28
292,No,11.5,No,Yoplait,28
293,No,8.1000004,No,Dannon,35.75
293,Yes,3.3,No,Hiland,35.75
293,No,7.9000006,Yes,Weight,35.75
293,No,11.5,No,Yoplait,35.75
294,No,8.1000004,No,Dannon,33
294,Yes,3.3,No,Hiland,33
294,No,7.9000006,Yes,Weight,33
294,No,11.5,No,Yoplait,33
295,No,8.1000004,No,Dannon,38.5
295,Yes,3.3,No,Hiland,38.5
295,No,7.9000006,Yes,Weight,38.5
295,No,11.5,No,Yoplait,38.5
296,No,8.1000004,No,Dannon,88
296,No,3.7,No,Hiland,88
296,No,7.9000006,No,Weight,88
296,No,11.5,Yes,Yoplait,88
297,No,8.1000004,No,Dannon,58.5
297,No,3.7,No,Hiland,58.5
297,No,7.9000006,No,Weight,58.5
297,No,11.5,Yes,Yoplait,58.5
298,No,8.1000004,No,Dannon,41.5
298,No,3.5999999,No,Hiland,41.5
298,No,7.9000006,Yes,Weight,41.5
298,No,11,No,Yoplait,41.5
299,No,8.2999992,No,Dannon,41
299,No,4.3000002,No,Hiland,41
299,No,7.9000006,Yes,Weight,41
299,No,11.5,No,Yoplait,41
300,No,8.6000004,No,Dannon,34.5
300,No,5.4000001,No,Hiland,34.5
300,No,7.9000006,Yes,Weight,34.5
300,No,11.5,No,Yoplait,34.5
301,No,8.6000004,No,Dannon,30
301,No,5.4000001,No,Hiland,30
301,No,7.9000006,Yes,Weight,30
301,No,11.5,No,Yoplait,30
302,No,8.6000004,No,Dannon,46
302,No,5.4000001,No,Hiland,46
302,No,7.9000006,Yes,Weight,46
302,No,11.5,No,Yoplait,46
303,No,8.6000004,No,Dannon,43.75
303,No,5.4000001,No,Hiland,43.75
303,No,7.9000006,Yes,Weight,43.75
303,No,11.5,No,Yoplait,43.75
304,No,8.6000004,No,Dannon,27
304,No,5.4000001,No,Hiland,27
304,No,7.9000006,Yes,Weight,27
304,No,11.5,No,Yoplait,27
305,No,8.6000004,No,Dannon,73.75
305,No,5.4000001,No,Hiland,73.75
305,No,7.9000006,Yes,Weight,73.75
305,Yes,9.0999994,No,Yoplait,73.75
306,No,8.6000004,No,Dannon,29.75
306,No,5.4000001,No,Hiland,29.75
306,No,7.9000006,Yes,Weight,29.75
306,No,11.5,No,Yoplait,29.75
307,No,8.6000004,No,Dannon,34.25
307,No,5.4000001,No,Hiland,34.25
307,No,7.9000006,Yes,Weight,34.25
307,No,11.5,No,Yoplait,34.25
308,No,8.6000004,No,Dannon,38.25
308,No,5.4000001,No,Hiland,38.25
308,No,7.9000006,Yes,Weight,38.25
308,No,11.5,No,Yoplait,38.25
309,No,8.6000004,No,Dannon,49.5
309,No,5.4000001,No,Hiland,49.5
309,No,7.9000006,Yes,Weight,49.5
309,No,11.5,No,Yoplait,49.5
310,No,8.6000004,No,Dannon,76.5
310,No,5.4000001,No,Hiland,76.5
310,No,7.9000006,Yes,Weight,76.5
310,Yes,8.6999998,No,Yoplait,76.5
311,No,8.6000004,No,Dannon,81.75
311,No,5.4000001,No,Hiland,81.75
311,No,7.9000006,Yes,Weight,81.75
311,Yes,8.6999998,No,Yoplait,81.75
312,No,8.6000004,No,Dannon,73.75
312,No,5.4000001,No,Hiland,73.75
312,No,7.9000006,Yes,Weight,73.75
312,Yes,8.6999998,No,Yoplait,73.75
313,No,9,No,Dannon,38.25
313,No,5.9000001,No,Hiland,38.25
313,No,7.9000006,Yes,Weight,38.25
313,No,10.7,No,Yoplait,38.25
314,No,9,No,Dannon,44
314,No,5.9000001,No,Hiland,44
314,No,7.9000006,Yes,Weight,44
314,No,10.7,No,Yoplait,44
315,No,8.6000004,No,Dannon,59
315,No,5.4000001,No,Hiland,59
315,No,7.9000006,Yes,Weight,59
315,No,10.8,No,Yoplait,59
316,No,8.6000004,No,Dannon,70.75
316,No,5.4000001,No,Hiland,70.75
316,No,7.9000006,Yes,Weight,70.75
316,No,10.8,No,Yoplait,70.75
317,No,8.6000004,No,Dannon,72.5
317,No,5.4000001,No,Hiland,72.5
317,No,7.9000006,Yes,Weight,72.5
317,No,10.8,No,Yoplait,72.5
318,No,8.6000004,No,Dannon,77.25
318,No,5.4000001,No,Hiland,77.25
318,No,7.9000006,Yes,Weight,77.25
318,No,10.8,No,Yoplait,77.25
319,No,8.6000004,No,Dannon,78.5
319,No,5.4000001,No,Hiland,78.5
319,No,7.9000006,Yes,Weight,78.5
319,No,10.8,No,Yoplait,78.5
320,No,8.6000004,No,Dannon,48.25
320,No,5.4000001,No,Hiland,48.25
320,No,7.9000006,Yes,Weight,48.25
320,No,10.8,No,Yoplait,48.25
321,No,8.6000004,No,Dannon,54
321,No,5.4000001,No,Hiland,54
321,No,7.9000006,Yes,Weight,54
321,No,10.8,No,Yoplait,54
322,No,8.6000004,No,Dannon,57.75
322,No,5.4000001,No,Hiland,57.75
322,No,7.9000006,Yes,Weight,57.75
322,No,10.8,No,Yoplait,57.75
323,No,8.6000004,No,Dannon,65.75
323,No,5.4000001,No,Hiland,65.75
323,No,7.9000006,Yes,Weight,65.75
323,No,10.8,No,Yoplait,65.75
324,No,8.6000004,No,Dannon,57.5
324,No,5.4000001,No,Hiland,57.5
324,No,7.9000006,Yes,Weight,57.5
324,No,10.8,No,Yoplait,57.5
325,No,8.6000004,No,Dannon,43.25
325,No,5.4000001,No,Hiland,43.25
325,No,7.9000006,Yes,Weight,43.25
325,No,10.8,No,Yoplait,43.25
326,No,8.6000004,No,Dannon,68.25
326,No,5.4000001,No,Hiland,68.25
326,No,7.9000006,Yes,Weight,68.25
326,No,10.8,No,Yoplait,68.25
327,No,8.6000004,No,Dannon,83.75
327,No,5.4000001,No,Hiland,83.75
327,No,7.9000006,Yes,Weight,83.75
327,No,10.8,No,Yoplait,83.75
328,No,8.6000004,No,Dannon,64.25
328,No,5.4000001,No,Hiland,64.25
328,No,7.9000006,Yes,Weight,64.25
328,No,10.8,No,Yoplait,64.25
329,No,8.6000004,No,Dannon,47
329,No,5.4000001,No,Hiland,47
329,No,7.9000006,Yes,Weight,47
329,No,10.8,No,Yoplait,47
330,No,8.6000004,No,Dannon,63.25
330,No,5.4000001,No,Hiland,63.25
330,No,7.9000006,Yes,Weight,63.25
330,No,10.8,No,Yoplait,63.25
331,No,8.6000004,No,Dannon,57.25
331,No,5.4000001,No,Hiland,57.25
331,No,7.9000006,Yes,Weight,57.25
331,No,10.8,No,Yoplait,57.25
332,No,8.6000004,No,Dannon,71.75
332,No,5.4000001,No,Hiland,71.75
332,No,7.9000006,Yes,Weight,71.75
332,No,10.8,No,Yoplait,71.75
333,No,8.6000004,No,Dannon,72.75
333,No,5.4000001,No,Hiland,72.75
333,No,7.9000006,Yes,Weight,72.75
333,No,10.8,No,Yoplait,72.75
334,No,8.6000004,No,Dannon,62.75
334,No,5.4000001,No,Hiland,62.75
334,No,7.9000006,Yes,Weight,62.75
334,No,10.8,No,Yoplait,62.75
335,No,8.6000004,No,Dannon,39.25
335,No,5.4000001,No,Hiland,39.25
335,No,7.9000006,Yes,Weight,39.25
335,No,10.8,No,Yoplait,39.25
336,No,8.6000004,No,Dannon,58.5
336,No,5.4000001,No,Hiland,58.5
336,No,7.9000006,Yes,Weight,58.5
336,No,10.8,No,Yoplait,58.5
337,No,8.6000004,No,Dannon,65.5
337,No,5.4000001,No,Hiland,65.5
337,No,7.9000006,Yes,Weight,65.5
337,Yes,10.8,No,Yoplait,65.5
338,No,8.6000004,No,Dannon,62.25
338,No,6.0999999,No,Hiland,62.25
338,No,8.6000004,Yes,Weight,62.25
338,No,12.2,No,Yoplait,62.25
339,No,8.6000004,No,Dannon,76.5
339,No,2.5,No,Hiland,76.5
339,No,7.9000006,No,Weight,76.5
339,Yes,10.8,Yes,Yoplait,76.5
340,No,8.6000004,No,Dannon,72.5
340,Yes,2.5,No,Hiland,72.5
340,No,7.9000006,No,Weight,72.5
340,No,10.8,Yes,Yoplait,72.5
341,No,8.6000004,No,Dannon,77
341,Yes,5.4000001,No,Hiland,77
341,No,7.9000006,No,Weight,77
341,No,10.8,Yes,Yoplait,77
342,No,8.6000004,No,Dannon,101.25
342,Yes,5.4000001,No,Hiland,101.25
342,No,7.9000006,No,Weight,101.25
342,No,10.8,Yes,Yoplait,101.25
343,No,8.6000004,No,Dannon,90.25
343,No,4.3000002,No,Hiland,90.25
343,No,7.9000006,No,Weight,90.25
343,No,10.8,Yes,Yoplait,90.25
344,No,8.6000004,No,Dannon,108.25
