id,vol,disp,price,store,loc,adv
370,4229,0,2.9406481,KASH N KARRY,TAMPA/ST. PETE,17.751574
371,4881,0,2.8979721,PUBLIX,TAMPA/ST. PETE,50.022026
372,5248,0.050034482,2.5499239,WINN DIXIE,TAMPA/ST. PETE,38.297928
373,4313,0,3.524693,KING SOOPERS INC,DENVER,14.615131
374,3484,0.066,3.652698,ACME MARKET,PHILADELPHIA,18.692743
375,9017,0.066049077,2.4088941,KROGER CO,ATLANTA,35.94746
376,2824,0.186,2.6405809,WINN DIXIE,ATLANTA,14.013295
377,5546,0,2.8943379,KROGER CO,CINCINNATI,27.911695
378,3517,0.075999998,2.653398,KROGER CO,INDIANAPOLIS,7.6958585
379,2486,0.23797254,2.477072,HOMELAND,OKLAHOMA CITY,7.6724634
380,1643,0.17399999,3.853317,RALEYS,SACRAMENTO,13.647907
381,3775,0.064999998,2.743046,LUCKY,SAN DIEGO,9.0405645
382,2047,0.31099999,3.7161701,RALPHS,SAN DIEGO,13.794319
383,794,0.067000002,3.6045339,SMITHS FOOD,SALT LAKE CITY,8.5780582
384,1775,0.161,2.6523941,SAFEWAY,PHOENIX,14.185106
385,1702,0,3.720917,FRY'S FOOD STORE,PHOENIX,6.5917459
386,1278,0.191,3.7183101,SMITHS FOOD,PHOENIX,4.3110199
387,10883,0.01391355,2.578058,PUBLIX,MIAMI,44.722172
388,8938,0,2.5256209,WINN DIXIE,MIAMI,22.40711
389,4272,0.185,2.1198499,KROGER CO,NASHVILLE,14.398064
390,3127,0.026030904,2.4902461,WINN DIXIE,RALEIGH/GREENSBORO,24.726635
391,6111,0.026794931,2.59712,FOOD LION,RALEIGH/GREENSBORO,51.992386
392,1585,0,3.0529971,PRICE CHOPPER,"ALBANY,NY",5.0660048
393,4842,0,3.797811,GIANT FOOD INC,BALTI/WASH,20.937675
394,2693,0,4.1191978,SAFEWAY,BALTI/WASH,9.3132706
395,1392,0,3.8153739,SUPER FRESH,BALTI/WASH,23.711334
396,1469,0,3.0714769,KOHLS FOOD STORE,MILWAUKEE,20.856087
397,5180,0,2.3760619,WINN DIXIE,NEW ORLEANS,16.903088
398,1920,0.039500002,3.2432289,TOPS MARKETS,BUFFALO/ROCHESTER,12.452544
399,12063,0.28400001,2.6786039,WEGMANS,BUFFALO/ROCHESTER,37.474083
400,1765,0,2.3331439,BI LO,CHARLOTTE,3.6647973
401,1589,0,2.7161739,HARRIS TEETER,CHARLOTTE,6.4220424
402,2921,0,2.3324201,WINN DIXIE,CHARLOTTE,6.3173728
403,5257,0.021666666,2.603766,FOOD LION,CHARLOTTE,37.137081
404,1583,0,3.3935571,STOP & SHOP,HARTFORD,6.7376246
405,1525,0.048437499,2.8767209,PUBLIX,"JACKSONVILLE,FL",12.863526
406,2827,0,2.5316589,WINN DIXIE,"JACKSONVILLE,FL",13.77621
407,1604,0.036164399,2.6976309,FOOD LION,"JACKSONVILLE,FL",13.425624
408,3734,0.074207053,2.6815751,KROGER CO,LOUISVILLE,88.472206
409,1621,0.22400001,2.6002469,WINN DIXIE,LOUISVILLE,21.827312
410,6479,0.046302889,2.7494979,FOOD LION,RICHMOND/NORFOLK,35.705399
411,2784,0,2.54023,NEW FARM FRESH,RICHMOND/NORFOLK,12.638352
412,1620,0.1365,3.217284,BIG BEAR,"COLUMBUS,OH",23.565182
413,5153,0.046993781,2.6528239,KROGER CO,"COLUMBUS,OH",14.367627
414,2872,0,2.6378829,HARVEST FOODS,LITTLE ROCK,9.8716536
415,1262,0,2.9270999,DILLON COMPANIES,WICHITA,4.6042042
416,7217,0.117,2.33338,BI LO,SOUTH CAROLINA,79.436165
417,3920,0.050916269,2.592602,FOOD LION,SOUTH CAROLINA,10.760517
418,2814,0,2.3866379,WINN DIXIE,SOUTH CAROLINA,19.344507
419,4670,0.02344309,2.923769,PUBLIX,"ORLANDO,FL",26.680969
420,4338,0,2.631397,WINN DIXIE,"ORLANDO,FL",12.263414
421,1109,0.094622009,2.659152,FOOD LION,"ORLANDO,FL",7.1105371
422,688,0,3.3125,P & C FOOD MARKE,SYRACUSE,3.8310397
423,1220,0,3.098361,PRICE CHOPPER,SYRACUSE,12.010699
424,5177,0.53299999,2.6637051,WEGMANS,SYRACUSE,29.583269
425,4825,0,1.9890161,SHOP N SAVE,NEW ENGLAND (NORTH),52.84354
426,11738,0.029999999,3.955018,H E BUTT,SAN ANT/CORPUS CHR,44.199848
427,12663,0.1076232,2.148622,BRUNOS,BIRMINGHAM/MONTGOM,41.095066
428,2183,0,2.1630781,KROGER,BIRMINGHAM/MONTGOM,24.244961
429,4853,0.061390165,2.3080571,WINN DIXIE,BIRMINGHAM/MONTGOM,18.199291
430,1847,0.075000003,2.652951,GIANT FOOD STO,HARRISBURG/SCRANTN,11.332233
431,3936,0,4.4009151,A & P,NEW YORK (NEW),8.7263441
432,5037,0.02573627,4.3557668,PATHMARK,NEW YORK (NEW),35.843563
433,1800,0,4.4722219,WALDBAUMS,NEW YORK (NEW),9.230341
434,3475,0.027228622,2.7628779,FOOD LION,ROANOKE (NEW),18.675575
435,5923,0,2.4539931,KROGER CO,ROANOKE (NEW),807.96295
436,11561,0.121,3.4740069,LUCKY,LOS ANGELES,44.542038
437,15394,0.57099998,2.6533711,RALPHS,LOS ANGELES,56.421822
438,9828,0,3.2558,VONS,LOS ANGELES,74.923225
439,103763,0.27100068,1.320008,DOMINICK,CHICAGO,559.02637
440,20482,0.067607425,3.0329559,JEWEL,CHICAGO,359.80765
441,14803,0.83200002,2.2399509,OMNI,CHICAGO,547.48029
442,8937,0.14633204,2.3821189,KROGER CO,HOUSTON,23.781555
443,3092,0,3.2373869,RANDALLS,HOUSTON,10.883512
444,5548,0,2.2116079,GIANT EAGLE,PITTSBURGH,13.824289
445,3090,0,3.3291259,FARMER JACKS,DETROIT,40.567341
446,4574,0,2.686707,KROGER CO,DETROIT,12.553617
447,4535,0.034449283,2.7925031,STOP N SHOP,CLEVELAND,85.018326
448,2284,0,3.7154119,NATIONAL SUPER,ST. LOUIS,9.5921888
449,9796,0.059145313,2.389138,SCHNUCK MARKETS,ST. LOUIS,15.867684
450,3171,0,3.186692,ALBERTSONS,DALLAS/FT. WORTH,39.057365
451,2158,0,3.7298419,KROGER CO,DALLAS/FT. WORTH,6.65834
452,2846,0,2.6669011,TOM THUMB,DALLAS/FT. WORTH,10.643039
453,3069,0,2.386771,SHAWS,BOSTON,13.769826
454,686,0,3.1180761,STAR MARKET,BOSTON,15.502072
455,2485,0,2.582294,STOP & SHOP,BOSTON,10.436781
456,6479,0.082158662,3.577867,LUCKY,SAN FRANCISCO,20.21034
457,3516,0,2.8731511,KASH N KARRY,TAMPA/ST. PETE,18.956312
458,4431,0.039366882,2.642293,PUBLIX,TAMPA/ST. PETE,66.047325
459,6083,0.029013962,2.4494491,WINN DIXIE,TAMPA/ST. PETE,41.640095
460,3181,0,3.7774279,KING SOOPERS INC,DENVER,267.50851
461,12107,0.109,2.6532581,ACME MARKET,PHILADELPHIA,36.73098
462,8984,0.25324181,2.3446131,KROGER CO,ATLANTA,19.279917
463,2389,0.185,2.640017,WINN DIXIE,ATLANTA,12.118155
464,5167,0,2.902458,KROGER CO,CINCINNATI,28.337967
465,3991,0.075999998,2.6537211,KROGER CO,INDIANAPOLIS,52.129616
466,2592,0.22909786,2.3981481,HOMELAND,OKLAHOMA CITY,11.255425
467,1477,0.17399999,3.8524041,RALEYS,SACRAMENTO,26.038509
468,3030,0.1705,3.6003301,LUCKY,SAN DIEGO,13.532536
469,4721,0.31200001,2.6534629,RALPHS,SAN DIEGO,14.116295
470,1196,0.18099999,2.498328,SMITHS FOOD,SALT LAKE CITY,124.28442
471,1876,0.161,2.6529851,SAFEWAY,PHOENIX,7.7956657
472,3717,0,2.6534841,FRY'S FOOD STORE,PHOENIX,68.330917
473,3009,0.19,2.8301761,SMITHS FOOD,PHOENIX,12.606026
474,10986,0.024239007,2.5436921,PUBLIX,MIAMI,23.577724
475,8712,0,2.5448811,WINN DIXIE,MIAMI,40.75008
476,5121,0.285,2.1200941,KROGER CO,NASHVILLE,15.876468
477,2614,0.054712448,2.5038259,WINN DIXIE,RALEIGH/GREENSBORO,14.413156
478,6476,0.19512829,2.507412,FOOD LION,RALEIGH/GREENSBORO,35.650116
479,623,0.037,3.0497589,PRICE CHOPPER,"ALBANY,NY",28.230907
480,5002,0,3.798481,GIANT FOOD INC,BALTI/WASH,158.26306
481,5445,0,3.1869609,SAFEWAY,BALTI/WASH,43.620159
482,1200,0,3.7733331,SUPER FRESH,BALTI/WASH,11.441114
483,1857,0,3.076467,KOHLS FOOD STORE,MILWAUKEE,4.5971618
484,5874,0,2.4662919,WINN DIXIE,NEW ORLEANS,15.889438
485,2336,0,3.240154,TOPS MARKETS,BUFFALO/ROCHESTER,38.7742
486,8595,0.40833333,2.6899359,WEGMANS,BUFFALO/ROCHESTER,191.10342
487,1458,0,2.333333,BI LO,CHARLOTTE,4.2669144
488,1636,0,2.50489,HARRIS TEETER,CHARLOTTE,14.937375
489,2866,0.193,2.333566,WINN DIXIE,CHARLOTTE,241.93692
490,5569,0.079165503,2.5210991,FOOD LION,CHARLOTTE,33.919437
491,1652,0,3.345036,STOP & SHOP,HARTFORD,10.359184
492,1645,0.043189123,2.659574,PUBLIX,"JACKSONVILLE,FL",4.3656321
493,2807,0,2.530103,WINN DIXIE,"JACKSONVILLE,FL",9.5744314
494,1400,0.13274717,2.637857,FOOD LION,"JACKSONVILLE,FL",17.208265
495,4811,0.07678698,2.6900849,KROGER CO,LOUISVILLE,78.455429
496,2019,0.345,2.599802,WINN DIXIE,LOUISVILLE,15.629252
497,7418,0.162,2.5609331,FOOD LION,RICHMOND/NORFOLK,34.606453
498,2692,0,2.5070579,NEW FARM FRESH,RICHMOND/NORFOLK,26.673796
499,1532,0.10344681,3.2330289,BIG BEAR,"COLUMBUS,OH",6.4742646
500,5131,0.063642345,2.6532841,KROGER CO,"COLUMBUS,OH",68.73201
501,1406,0,2.997155,HARVEST FOODS,LITTLE ROCK,7.2182932
502,2152,0.096000001,2.65381,DILLON COMPANIES,WICHITA,10.28071
503,6353,0.105,2.3333859,BI LO,SOUTH CAROLINA,72.985291
504,3559,0.041855872,2.5262711,FOOD LION,SOUTH CAROLINA,36.457199
505,3379,0,2.3865049,WINN DIXIE,SOUTH CAROLINA,8.4544859
506,5168,0.093806826,2.6776321,PUBLIX,"ORLANDO,FL",36.541008
507,3389,0.024149396,2.5812919,WINN DIXIE,"ORLANDO,FL",11.469262
508,946,0.080816142,2.596195,FOOD LION,"ORLANDO,FL",5.9941974
509,746,0.31999999,3.273458,P & C FOOD MARKE,SYRACUSE,3.6678839
510,596,0.27500001,2.845638,PRICE CHOPPER,SYRACUSE,2.9379287
511,3501,0.55933332,2.664382,WEGMANS,SYRACUSE,17.896692
512,5418,0.31,1.986711,SHOP N SAVE,NEW ENGLAND (NORTH),187.85727
513,10452,0.052999999,3.9568501,H E BUTT,SAN ANT/CORPUS CHR,69.860008
514,10446,0.25160819,2.2153931,BRUNOS,BIRMINGHAM/MONTGOM,88.394196
515,1894,0,2.1642029,KROGER,BIRMINGHAM/MONTGOM,13.286704
516,4346,0.05511111,2.2998159,WINN DIXIE,BIRMINGHAM/MONTGOM,37.97118
517,1872,0.15000001,2.5432689,GIANT FOOD STO,HARRISBURG/SCRANTN,13.865987
518,3178,0,4.4002519,A & P,NEW YORK (NEW),20.922464
519,4830,0.14451388,4.3865418,PATHMARK,NEW YORK (NEW),16.069403
520,1559,0,4.5246949,WALDBAUMS,NEW YORK (NEW),7.390173
521,3367,0.027228622,2.6923079,FOOD LION,ROANOKE (NEW),11.837655
522,5702,0,2.4596629,KROGER CO,ROANOKE (NEW),20.311172
523,19918,0.29649791,2.9329751,LUCKY,LOS ANGELES,244.07652
524,6538,0.016944392,3.7197919,RALPHS,LOS ANGELES,13.372896
525,20136,0.14650001,2.71772,VONS,LOS ANGELES,96.265594
526,4275,0,3.1490059,DOMINICK,CHICAGO,10.544032
527,14393,0.037559681,3.0116031,JEWEL,CHICAGO,147.07588
528,3804,0.18099999,2.5609879,OMNI,CHICAGO,32.043526
529,13536,0.22442086,2.4223549,KROGER CO,HOUSTON,35.140015
530,5344,0,2.8267219,RANDALLS,HOUSTON,18.959454
531,4778,0,2.227082,GIANT EAGLE,PITTSBURGH,55.143253
532,8003,0.050841257,2.7354741,FARMER JACKS,DETROIT,45.690716
533,6389,0.008136223,2.449836,KROGER CO,DETROIT,212.97821
534,2844,0.050035082,2.709564,STOP N SHOP,CLEVELAND,21.162647
535,9634,0.63499999,2.810463,NATIONAL SUPER,ST. LOUIS,108.42012
536,20482,0.1989321,2.3865831,SCHNUCK MARKETS,ST. LOUIS,108.57036
537,3352,0,3.186754,ALBERTSONS,DALLAS/FT. WORTH,42.424519
538,7010,0.25749999,2.6534951,KROGER CO,DALLAS/FT. WORTH,32.56147
539,6900,0.083499998,2.666522,TOM THUMB,DALLAS/FT. WORTH,58.541897
540,3248,0,2.3860841,SHAWS,BOSTON,8.7708397
541,2034,0,2.387414,STAR MARKET,BOSTON,7.3891158
542,3931,0,2.4032049,STOP & SHOP,BOSTON,105.63148
543,6095,0.089630499,3.656112,LUCKY,SAN FRANCISCO,18.997326
544,3905,0.018853515,2.5282969,KASH N KARRY,TAMPA/ST. PETE,14.50615
545,8338,0.057600949,2.386903,PUBLIX,TAMPA/ST. PETE,130.75917
546,5654,0.07482639,2.5325429,WINN DIXIE,TAMPA/ST. PETE,25.707083
547,8156,0.1195,2.6386709,KING SOOPERS INC,DENVER,20.979654
548,3564,0,3.655724,ACME MARKET,PHILADELPHIA,13.475812
549,8395,0.208,2.376415,KROGER CO,ATLANTA,49.45676
550,2676,0.075984091,2.7380421,WINN DIXIE,ATLANTA,10.367651
551,5610,0,2.3864529,KROGER CO,CINCINNATI,60.103119
552,3801,0.175,2.652986,KROGER CO,INDIANAPOLIS,8.7480755
553,4143,0.27406231,2.3869181,HOMELAND,OKLAHOMA CITY,7.9843464
554,2432,0.17399999,3.320313,RALEYS,SACRAMENTO,10.662075
555,6497,0.24250001,2.9943049,LUCKY,SAN DIEGO,16.021908
556,1880,0.041166667,3.718617,RALPHS,SAN DIEGO,9.4672003
557,1827,0.18099999,2.3869729,SMITHS FOOD,SALT LAKE CITY,12.751408
558,2265,0.32699999,2.6529801,SAFEWAY,PHOENIX,7.8445854
559,4902,0,2.6536109,FRY'S FOOD STORE,PHOENIX,11.056434
560,1726,0.33199999,3.186559,SMITHS FOOD,PHOENIX,19.262995
561,14617,0.037838385,2.483068,PUBLIX,MIAMI,49.839378
562,7971,0,2.529294,WINN DIXIE,MIAMI,142.7025
563,4815,0.39300001,2.1898229,KROGER CO,NASHVILLE,35.651382
564,2784,0.069303617,2.4242101,WINN DIXIE,RALEIGH/GREENSBORO,10.145768
565,6966,0.17715015,2.4751649,FOOD LION,RALEIGH/GREENSBORO,41.315262
566,1944,0.18700001,2.561728,PRICE CHOPPER,"ALBANY,NY",17.981226
567,5133,0,3.7954409,GIANT FOOD INC,BALTI/WASH,17.331947
568,7001,0.074500002,3.1864021,SAFEWAY,BALTI/WASH,458.43875
569,1306,0,3.7886679,SUPER FRESH,BALTI/WASH,4.9977179
570,3603,0.056499999,3.0446849,KOHLS FOOD STORE,MILWAUKEE,47.688103
571,4572,0,2.597769,WINN DIXIE,NEW ORLEANS,30.441158
572,1774,0.039500002,3.253664,TOPS MARKETS,BUFFALO/ROCHESTER,12.361072
573,2912,0.19966666,3.256181,WEGMANS,BUFFALO/ROCHESTER,20.787683
574,1439,0,2.3460741,BI LO,CHARLOTTE,17.162445
575,1734,0,2.4723179,HARRIS TEETER,CHARLOTTE,6.0578446
576,2808,0.27849999,2.333333,WINN DIXIE,CHARLOTTE,30.043047
577,5075,0.11999859,2.5253201,FOOD LION,CHARLOTTE,35.577492
578,3272,0,2.9202321,STOP & SHOP,HARTFORD,12.313861
579,2848,0.051091399,2.4849019,PUBLIX,"JACKSONVILLE,FL",17.265949
580,3166,0,2.460834,WINN DIXIE,"JACKSONVILLE,FL",18.192953
581,1442,0.091385491,2.675451,FOOD LION,"JACKSONVILLE,FL",4.2522168
582,3346,0.13140094,2.6930659,KROGER CO,LOUISVILLE,17.045017
583,1829,0.37099999,2.599781,WINN DIXIE,LOUISVILLE,19.076759
584,8022,0.32533333,2.495388,FOOD LION,RICHMOND/NORFOLK,17.061247
585,2339,0,2.5318511,NEW FARM FRESH,RICHMOND/NORFOLK,22.079004
586,1374,0.10344681,3.2059679,BIG BEAR,"COLUMBUS,OH",8.0625143
587,11903,0.1015755,1.98681,KROGER CO,"COLUMBUS,OH",85.741005
588,2477,0.020196617,2.6507871,HARVEST FOODS,LITTLE ROCK,36.162422
589,2453,0,2.7280879,DILLON COMPANIES,WICHITA,12.56052
590,6675,0.105,2.3468161,BI LO,SOUTH CAROLINA,26.196453
591,3453,0.043749392,2.524761,FOOD LION,SOUTH CAROLINA,12.560161
592,3185,0.236,2.3868129,WINN DIXIE,SOUTH CAROLINA,19.895185
593,8093,0.10513334,2.4402571,PUBLIX,"ORLANDO,FL",27.314375
594,4431,0,2.533288,WINN DIXIE,"ORLANDO,FL",27.761301
595,1136,0.13974962,2.49912,FOOD LION,"ORLANDO,FL",6.3300343
596,15212,0.39199999,1.320011,P & C FOOD MARKE,SYRACUSE,58.435665
597,1777,0.58499998,2.6240859,PRICE CHOPPER,SYRACUSE,7.9309297
598,1027,0.53299999,3.4654329,WEGMANS,SYRACUSE,6.9073534
599,6791,0.51800001,1.9864531,SHOP N SAVE,NEW ENGLAND (NORTH),25.474041
600,9655,0.052999999,3.8533399,H E BUTT,SAN ANT/CORPUS CHR,43.052883
601,10326,0.24633214,2.299341,BRUNOS,BIRMINGHAM/MONTGOM,16.163269
602,2233,0.249,2.145992,KROGER,BIRMINGHAM/MONTGOM,74.845528
603,5169,0.023041552,2.2967689,WINN DIXIE,BIRMINGHAM/MONTGOM,16.586367
604,2168,0.15000001,2.4294281,GIANT FOOD STO,HARRISBURG/SCRANTN,5.5408072
605,3171,0,3.949543,A & P,NEW YORK (NEW),12.992116
606,3742,0.10147207,3.0633349,PATHMARK,NEW YORK (NEW),28.172289
607,1703,0,4.5173221,WALDBAUMS,NEW YORK (NEW),12.960754
608,3166,0,2.683512,FOOD LION,ROANOKE (NEW),27.168707
609,4843,0.076208778,2.4817259,KROGER CO,ROANOKE (NEW),29.066185
610,19529,0.1605,2.9008651,LUCKY,LOS ANGELES,101.59619
611,5453,0.016730251,3.7199709,RALPHS,LOS ANGELES,146.86311
612,5479,0.037500001,3.741194,VONS,LOS ANGELES,32.109394
613,4817,0.046,3.2428899,DOMINICK,CHICAGO,8.4531918
614,90374,0.33880857,1.320004,JEWEL,CHICAGO,268.07114
615,2278,0.18099999,2.740562,OMNI,CHICAGO,7.933095
616,13675,0.17857644,2.439342,KROGER CO,HOUSTON,35.303135
617,2177,0,3.678457,RANDALLS,HOUSTON,9.6703863
618,4317,0,2.2006021,GIANT EAGLE,PITTSBURGH,11.969215
619,8384,0.092760094,2.7375951,FARMER JACKS,DETROIT,22.114697
620,4861,0,2.485497,KROGER CO,DETROIT,16.622662
621,2304,0.067534305,2.5121529,STOP N SHOP,CLEVELAND,3.8774335
622,3332,0.15700001,3.4543819,NATIONAL SUPER,ST. LOUIS,26.9911
623,9621,0.13982025,2.4324911,SCHNUCK MARKETS,ST. LOUIS,22.315235
624,2713,0,3.4537411,ALBERTSONS,DALLAS/FT. WORTH,15.061435
625,4740,0.155,2.672152,KROGER CO,DALLAS/FT. WORTH,128.38039
626,3387,0.083499998,3.3203421,TOM THUMB,DALLAS/FT. WORTH,20.90473
627,2857,0,2.3864191,SHAWS,BOSTON,33.083538
628,532,0,3.12218,STAR MARKET,BOSTON,4.9422598
629,2159,0,2.687355,STOP & SHOP,BOSTON,14.507994
630,7172,0.092694446,2.9976299,LUCKY,SAN FRANCISCO,75.727425
631,4102,0.044675719,2.6348121,KASH N KARRY,TAMPA/ST. PETE,11.632693
632,6287,0,2.516144,PUBLIX,TAMPA/ST. PETE,14.370258
633,6023,0.078535758,2.564503,WINN DIXIE,TAMPA/ST. PETE,76.496429
634,3778,0,3.5569079,KING SOOPERS INC,DENVER,7.3094468
635,2589,0,3.697953,ACME MARKET,PHILADELPHIA,17.11916
636,7286,0.22433333,2.386632,KROGER CO,ATLANTA,54.188622
637,2422,0.079064056,2.7142861,WINN DIXIE,ATLANTA,8.3517876
638,5103,0.052999999,2.4211249,KROGER CO,CINCINNATI,21.943624
639,3219,0.175,2.6533079,KROGER CO,INDIANAPOLIS,13.576842
640,3836,0.2389091,2.3915541,HOMELAND,OKLAHOMA CITY,19.384665
641,1321,0,3.853899,RALEYS,SACRAMENTO,21.230909
642,8050,0.333,3.018012,LUCKY,SAN DIEGO,57.232887
643,1525,0.041166667,3.7206559,RALPHS,SAN DIEGO,7.9910445
644,1197,0.25099999,3.054302,SMITHS FOOD,SALT LAKE CITY,9.035449
645,1726,0.161,2.654114,SAFEWAY,PHOENIX,6.4860234
646,1820,0,3.5862639,FRY'S FOOD STORE,PHOENIX,47.089939
647,1163,0.221,3.1865859,SMITHS FOOD,PHOENIX,10.362934
648,12078,0.004947761,2.5006621,PUBLIX,MIAMI,65.254417
649,8176,0,2.513454,WINN DIXIE,MIAMI,13.785084
650,4000,0.317,2.1199999,KROGER CO,NASHVILLE,38.348362
651,3048,0.071128197,2.4163389,WINN DIXIE,RALEIGH/GREENSBORO,7.6036534
652,6190,0.17280155,2.4426489,FOOD LION,RALEIGH/GREENSBORO,52.839684
653,649,0,3.0508471,PRICE CHOPPER,"ALBANY,NY",8.6580725
654,3540,0,3.79322,GIANT FOOD INC,BALTI/WASH,16.455023
655,4076,0.075000003,4.1194801,SAFEWAY,BALTI/WASH,27.364592
656,993,0,3.2860019,SUPER FRESH,BALTI/WASH,14.914881
657,1504,0,3.0930851,KOHLS FOOD STORE,MILWAUKEE,29.814526
658,5391,0,2.5896871,WINN DIXIE,NEW ORLEANS,39.609085
659,2314,0,3.237684,TOPS MARKETS,BUFFALO/ROCHESTER,103.46788
660,2269,0.092,3.2701631,WEGMANS,BUFFALO/ROCHESTER,11.989342
661,1861,0.175,2.3863511,BI LO,CHARLOTTE,10.473416
662,1617,0,2.4786639,HARRIS TEETER,CHARLOTTE,5.4702306
663,3029,0.20974314,2.3337741,WINN DIXIE,CHARLOTTE,15.886766
664,4578,0.14533333,2.4938841,FOOD LION,CHARLOTTE,34.692287
665,1447,0,3.3655839,STOP & SHOP,HARTFORD,13.900753
666,1836,0.036515549,2.509804,PUBLIX,"JACKSONVILLE,FL",3.9033825
667,2793,0,2.4951661,WINN DIXIE,"JACKSONVILLE,FL",14.222038
668,1705,0.091385491,2.608211,FOOD LION,"JACKSONVILLE,FL",15.442634
669,3445,0.036382597,2.684761,KROGER CO,LOUISVILLE,14.901062
670,1953,0.40599999,2.6001019,WINN DIXIE,LOUISVILLE,5.415102
671,7420,0.23999999,2.509973,FOOD LION,RICHMOND/NORFOLK,45.695042
672,2195,0,2.5466969,NEW FARM FRESH,RICHMOND/NORFOLK,8.2569313
673,1658,0.10357174,3.2159231,BIG BEAR,"COLUMBUS,OH",15.943882
674,7112,0.176,2.653403,KROGER CO,"COLUMBUS,OH",21.92194
675,1275,0,3.047843,HARVEST FOODS,LITTLE ROCK,6.997786
676,1205,0,3.006639,DILLON COMPANIES,WICHITA,11.545758
677,7346,0.28600001,2.386605,BI LO,SOUTH CAROLINA,26.832798
678,4471,0.047050562,2.558712,FOOD LION,SOUTH CAROLINA,78.288757
679,4162,0.235,2.3865931,WINN DIXIE,SOUTH CAROLINA,16.448606
680,5895,0.13708536,2.5426631,PUBLIX,"ORLANDO,FL",40.574074
681,4443,0.1010901,2.468827,WINN DIXIE,"ORLANDO,FL",13.385139
682,1143,0.14510097,2.490814,FOOD LION,"ORLANDO,FL",11.999731
683,658,0.213,3.3632219,P & C FOOD MARKE,SYRACUSE,4.1197395
684,459,0.26300001,2.91939,PRICE CHOPPER,SYRACUSE,4.2457194
685,775,0.45733333,3.4812901,WEGMANS,SYRACUSE,3.7467473
686,5906,0.44999999,1.986624,SHOP N SAVE,NEW ENGLAND (NORTH),49.642513
687,12104,0.083999999,3.8534369,H E BUTT,SAN ANT/CORPUS CHR,26.02174
688,10628,0.24864359,2.325273,BRUNOS,BIRMINGHAM/MONTGOM,53.571289
689,2276,0.31,2.1449909,KROGER,BIRMINGHAM/MONTGOM,18.296524
690,4991,0.02512032,2.298537,WINN DIXIE,BIRMINGHAM/MONTGOM,26.523436
691,1807,0.15099999,2.5605979,GIANT FOOD STO,HARRISBURG/SCRANTN,10.158214
692,5868,0,2.7113161,A & P,NEW YORK (NEW),31.756742
693,2916,0.073547944,4.386488,PATHMARK,NEW YORK (NEW),8.4127131
694,1222,0,4.4525371,WALDBAUMS,NEW YORK (NEW),9.0209417
695,2053,0,2.61812,FOOD LION,ROANOKE (NEW),8.6445436
696,5640,0.042744294,2.4482269,KROGER CO,ROANOKE (NEW),32.600677
697,10860,0.153,2.994936,LUCKY,LOS ANGELES,66.416512
698,5038,0.012776493,3.7316401,RALPHS,LOS ANGELES,14.441627
699,4766,0,3.746748,VONS,LOS ANGELES,19.953178
700,4654,0.046,3.260206,DOMINICK,CHICAGO,38.301376
701,76185,0.070073172,2.7040491,JEWEL,CHICAGO,430.7034
702,2949,0.18099999,2.7260089,OMNI,CHICAGO,13.592813
703,11749,0.08433333,2.474849,KROGER CO,HOUSTON,36.929367
704,3319,0,3.3470919,RANDALLS,HOUSTON,19.534414
705,3234,0,2.2445891,GIANT EAGLE,PITTSBURGH,29.306602
706,7962,0.12866484,2.7118809,FARMER JACKS,DETROIT,44.576515
707,4198,0,2.738447,KROGER CO,DETROIT,18.880114
708,1833,0.067209408,2.5630109,STOP N SHOP,CLEVELAND,21.274677
709,1820,0,3.7439561,NATIONAL SUPER,ST. LOUIS,12.348473
710,6137,0.039197125,2.7511809,SCHNUCK MARKETS,ST. LOUIS,24.29933
711,2817,0,3.186723,ALBERTSONS,DALLAS/FT. WORTH,28.139162
712,3415,0.024792396,2.6532941,KROGER CO,DALLAS/FT. WORTH,18.603148
713,2731,0.083499998,3.320029,TOM THUMB,DALLAS/FT. WORTH,12.427633
714,3351,0,2.38675,SHAWS,BOSTON,43.791988
715,817,0,3.1223991,STAR MARKET,BOSTON,4.3190041
716,2430,0,2.6226339,STOP & SHOP,BOSTON,14.982248
717,7362,0.14517333,2.986553,LUCKY,SAN FRANCISCO,50.130924
718,3671,0,2.871969,KASH N KARRY,TAMPA/ST. PETE,7.3631763
719,5765,0,2.513443,PUBLIX,TAMPA/ST. PETE,18.368055
720,5614,0.027481878,2.589241,WINN DIXIE,TAMPA/ST. PETE,61.719982
721,3376,0.029356485,3.5275469,KING SOOPERS INC,DENVER,56.849648
722,4775,0,3.4756019,ACME MARKET,PHILADELPHIA,10.012043
723,6438,0.10699321,2.3558559,KROGER CO,ATLANTA,43.285656
724,2615,0.083999999,2.7032499,WINN DIXIE,ATLANTA,7.700232
725,4425,0.24600001,2.869379,KROGER CO,CINCINNATI,31.064774
726,3217,0.175,2.6530931,KROGER CO,INDIANAPOLIS,44.219906
727,3108,0.33729267,2.430824,HOMELAND,OKLAHOMA CITY,17.387442
728,1394,0.17399999,3.7403159,RALEYS,SACRAMENTO,15.969831
729,3966,0.2085,3.0706,LUCKY,SAN DIEGO,26.208561
730,1588,0.152,3.720403,RALPHS,SAN DIEGO,21.958792
731,938,0.25099999,3.0522389,SMITHS FOOD,SALT LAKE CITY,16.978029
732,804,0,3.587065,SAFEWAY,PHOENIX,3.3047736
733,964,0,3.587137,FRY'S FOOD STORE,PHOENIX,7.2668719
